Speccode,Station,Group,Type,Basin,D or N,Site Depth,Lat,Lon,Zoop_Bio_Sum_m3,Zoop_Den_Sum_m3,Zoop_Bio_Sum_m2,Rot_GENERA
TRIPUSI,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,Trichocerca
TRIPUSI,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0,0,0,Trichocerca
TRIPUSI,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0,0,0,Trichocerca
TRIPUSI,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,Trichocerca
TRIPUSI,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0,0,0,Trichocerca
TRIPUSI,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Trichocerca
TRIPUSI,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,Trichocerca
TRIPUSI,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,Trichocerca
TRIPUSI,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,Trichocerca
TRIPUSI,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0,0,0,Trichocerca
TRIPUSI,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,Trichocerca
TRISP,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,Trichocerca
TRISP,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0.014830144952447307,164.77938836052564,1.631315944769204e-4,Trichocerca
TRISP,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Trichocerca
TRISP,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0.2450252690697714,2722.5029896641267,0.004900505381395428,Trichocerca
TRISP,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,Trichocerca
TRISP,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Trichocerca
TRISP,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.0020320115067527108,265.9260214645002,4.064023013505422e-5,Trichocerca
TRISP,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,Trichocerca
TRISP,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0,0,0,Trichocerca
TRISP,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0,0,0,Trichocerca
TRISP,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,Trichocerca
TRISP,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.014730888746524815,755.4102704498254,2.946177749304963e-4,Trichocerca
TRISP,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0.144784586578607,1608.717628651189,0.00289569173157214,Trichocerca
TRISP,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,Trichocerca
TRISP,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0,0,0,Trichocerca
TRISP,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Trichocerca
TRISP,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,Trichocerca
TRISP,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,Trichocerca
TRISP,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,Trichocerca
TRISP,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0,0,0,Trichocerca
TRISP,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0.049458673819141284,692.7196247940528,9.891734763828256e-4,Trichocerca
TROPRASM,ON12,CYC,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,NA
TROPRASM,ON17N,CYC,NS,W,N,10.7,43.225,-79.27176666666666,0,0,0,NA
TROPRASM,ON25,CYC,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,NA
TROPRASM,ON29N,CYC,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,NA
TROPRASM,ON33,CYC,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,NA
TROPRASM,ON38N,CYC,NS,W,N,16.4,43.38325,-77.98985,0,0,0,NA
TROPRASM,ON41,CYC,OS,W,N,132.2,43.7167,-78.02745,0,0,0,NA
TROPRASM,ON43N,CYC,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,NA
TROPRASM,ON49,CYC,OS,E,D,51.5,43.77256666666667,-77.4417,0,0,0,NA
TROPRASM,ON55M,CYC,OS,E,D,198,43.4401,-77.4398,0,0,0,NA
TROPRASM,ON60,CYC,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,NA
TROPRASM,ON61N,CYC,NS,E,N,51.9,43.7868,-77.1584,0.0074471018051954895,20.416493795941225,1.489420361039098e-4,NA
TROPRASM,ON62N,CYC,NS,E,N,28.3,43.8457,-76.9972,0,0,0,NA
TROPRASM,ON63,CYC,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,NA
TROPRASM,ON65b,CYC,NS,E,N,23.1,43.30775,-76.95155,0,0,0,NA
TROPRASM,ON67b,CYC,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,NA
TROPRASM,ON67N,CYC,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,NA
TROPRASM,ON68b,CYC,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,NA
TROPRASM,ON69b,CYC,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,NA
TROPRASM,ON73N,CYC,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.005424421973497932,28.03865147975928,1.0848843946995864e-4,NA
TROPRASM,ON84N,CYC,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,NA
